Filament,Productionline,Manufacturer,Model,Source,PrintTempFirstLayer (ºC),PrintTempOtherLayers (ºC),BedTempFrstLay (ºC),BedTempOthLay (ºC),EnclTempFrstLay (ºC),EnclTempOthLay (ºC),ExtrMultiplier,PressAdvaEnab,PressAdv,SmthTime,Cooling,FanSpeedMin,FanSpeedMax,BridgesFanSpeed,ChamberAuxFanSpd,DisFanFirstLayers,FllFanSpeedAt,MaxVolSpeed (mm^3/s),RetrLengt (mm),RetrSpd (mm/s),DeRetrtSpd (mm/s),RecommSpsMax (mm/s),RecommSpsMax
Hatchbox,PC,Snapmaker,J1,Review,236,226,135,125,111,97,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PLA Silk,Snapmaker,J1s,Review,236,226,136,126,112,98,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,PLA Glow in the Dark,Snapmaker,Snapmaker 2.0,Review,237,227,137,127,113,99,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Conductive PLA,Snapmaker,SV01 Pro,Review,237,227,139,129,114,99,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Marble PLA,Sovol,SV04,Review,237,227,140,130,115,100,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Bronze PLA,Sovol,SV06,Review,237,227,141,131,116,101,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Copper PLA,Sovol,SV06 Plus,Review,238,228,142,132,117,102,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Wood Filament (Mixed),Sovol,SV07,Review,238,228,143,133,118,103,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Silver PLA,Zortrax,M200 Plus,Review,238,228,144,134,119,104,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Gold PLA,Zortrax,M300 Dual,Review,238,228,146,136,120,104,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,White PLA,Ultimaker,Ultimaker S5 Pro Bundle,Review,239,229,147,137,121,105,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Hatchbox,Black PLA,Ultimaker,Ultimaker S5,Review,239,229,148,138,122,106,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PLA,Ultimaker,Ultimaker S3,Review,239,229,149,139,123,107,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ABS,Ultimaker,Ultimaker 2+ Connect,Review,239,229,150,140,124,108,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PETG,Ultimaker,Ultimaker 2 Extended+,Review,240,230,151,141,125,109,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,TPU,Ultimaker,Ultimaker 2+,Review,240,230,152,142,126,110,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PVA,Ultimaker,Ultimaker Original+,Review,240,230,154,144,127,110,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,HIPS,Ultimaker,Ultimaker 3,Review,240,230,155,145,128,111,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,PLA+,Prusa,Original Prusa i3 MK3,Review,241,231,156,146,129,112,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePC,Prusa,Original Prusa i3 MK3S,Review,241,231,157,147,130,113,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eFlex,Prusa,Original Prusa i3 MK3S+,Review,241,231,158,148,131,114,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eLastic,Prusa,Original Prusa Mini,Review,241,231,159,149,132,115,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA,Prusa,Original Prusa i3 MK2,Review,242,232,160,150,133,116,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eCopper,Prusa,Original Prusa i3 MK2S,Review,242,232,162,152,134,116,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eAlfill,Prusa,Original Prusa i3 MK2.5,Review,242,232,163,153,135,117,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eSilk-PLA,AnkerMake,M5,Review,242,232,164,154,136,118,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eMarble-PLA,AnkerMake,M5C,Review,243,233,165,155,137,119,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eWood-PLA,Anycubic,Kobra 2,Review,243,233,166,156,138,120,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eCopper-PLA,Anycubic,Kobra 2 Max,Review,243,233,167,157,139,121,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,eLastic,Anycubic,Kobra 2 Neo,Review,243,233,169,159,140,121,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA-CF,Anycubic,Kobra 2 Plus,Review,244,234,170,160,141,122,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
eSUN,ePA-GF,Anycubic,Kobra 2 Pro,Review,244,234,171,161,142,123,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PLA,COMGROW,T500,Review,244,234,172,162,143,124,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,ABS,Creality,CR-10 Max,Review,244,234,173,163,144,125,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PETG,Creality,CR-10 SE,Review,244,234,174,164,145,126,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,TPU,Creality,CR-10 Smart Pro,Review,245,235,175,165,146,127,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,HIPS,Creality,CR-200B Pro,Review,245,235,177,167,147,127,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,PVA,Creality,CR-3040 Pro,Review,245,235,178,168,148,128,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Wood PLA,Creality,CR-5 Pro High-​Temp,Review,245,235,179,169,149,129,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Carbon Fiber PLA,Creality,CR-​M4,Review,246,236,180,170,150,130,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Silk PLA,Creality,CR-10 V3,Review,246,236,181,171,151,131,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Glow in the Dark PLA,Creality,CR-10 Max,Review,246,236,182,172,152,132,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Flexible TPU,Creality,CR-10 SE,Review,246,236,184,174,153,132,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Marble PLA,Creality,CR-10 Smart Pro,Review,247,237,185,175,154,133,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Bronze PLA,Creality,CR-200B Pro,Review,247,237,186,176,155,134,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
AMZ3D,Copper PLA,Creality,CR-3040 Pro,Review,247,237,187,177,156,135,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PLA,Creality,CR-5 Pro High-​Temp,Review,247,237,188,178,157,136,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,ABS,Creality,CR-​M4,Review,248,238,189,179,158,137,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PETG,Elegoo,Neptune 3 Max,Review,248,238,190,180,159,138,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,TPU,Elegoo,Neptune 3 Plus,Review,248,238,192,182,160,138,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PC,Elegoo,Neptune 3 Pro,Review,248,238,193,183,161,139,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,ASA,Elegoo,Neptune 4,Review,249,239,194,184,162,140,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PVA,Elegoo,Neptune 4 Max,Review,249,239,195,185,163,141,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyWood,Elegoo,Neptune 4 Plus,Review,249,239,196,186,164,142,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyMide,Elegoo,Neptune 4 Pro,Review,249,239,197,187,165,143,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyMax,FlashForge,Adventurer 3,Review,250,240,198,188,166,144,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyLite,FlashForge,Adventurer 3 Pro,Review,250,240,200,190,167,144,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyFlex,FlashForge,Adventurer 4,Review,250,240,201,191,168,145,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolySupport,FlashForge,Adventurer 4 Pro,Review,250,240,202,192,169,146,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolySmooth,FlashForge,Creator 3 Pro,Review,251,241,203,193,170,147,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyCast,FlashForge,Guider 3,Review,251,241,204,194,171,148,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Polymaker,PolyDissolve,FLSUN,Super Racer,Review,251,241,205,195,172,149,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PLA,FLSUN,V400,Review,251,241,207,197,173,149,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,ABS,FLSUN,Q5,Review,252,242,208,198,174,150,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PETG,LDO Motors,Voron 2.4 300,Review,252,242,209,199,175,151,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,XT,LDO Motors,Voron 2.4 350,Review,252,242,210,200,176,152,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,NGEN,LDO Motors,Voron Trident 250,Review,252,242,211,201,177,153,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,nGen Flex,LDO Motors,Voron Trident 300,Review,252,242,212,202,178,154,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PA,LDO Motors,Voron V0-S1,Review,253,243,213,203,179,155,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,HT,LDO Motors,Voron V0.2-S1,Review,253,243,215,205,180,155,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,XT-CF20,MINGDA,Magician Max,Review,253,243,216,206,181,156,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,HT Max,MINGDA,Magician Pro,Review,253,243,217,207,182,157,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,LW-PLA,MINGDA,Magician X2,Review,254,244,218,208,183,158,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,PLA/PHA,Qidi Tech,i-Fast,Review,254,244,219,209,184,159,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,WoodFill,Qidi Tech,X-CF Pro,Review,254,244,220,210,185,160,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,CorkFill,Qidi Tech,X-Max 3,Review,254,244,222,212,186,160,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Bronzefill,Qidi Tech,X-Plus 3,Review,255,245,223,213,187,161,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,CopperFill,Qidi Tech,X-Smart 3,Review,255,245,224,214,188,162,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,BrassFill,Snapmaker,Artisan,Review,255,245,225,215,189,163,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,GlowFill,Snapmaker,Artisan 3D Drucker,Review,255,245,226,216,190,164,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Green-TEC,Snapmaker,J1,Review,256,246,227,217,191,165,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
ColorFabb,Ultrafuse ASA,Snapmaker,J1s,Review,256,246,228,218,192,166,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,PLA,Snapmaker,Snapmaker 2.0,Review,256,246,230,220,193,166,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,HTPLA,Snapmaker,SV01 Pro,Review,256,246,231,221,194,167,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Matte Fiber HTPLA,Sovol,SV04,Review,257,247,232,222,195,168,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Carbon Fiber PLA,Sovol,SV06,Review,257,247,233,223,196,169,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Stainless Steel PLA,Sovol,SV06 Plus,Review,257,247,234,224,197,170,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Iron PLA,Sovol,SV07,Review,257,247,235,225,198,171,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Magnetic Iron PLA,Zortrax,M200 Plus,Review,258,248,236,226,199,172,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Coffee HTPLA,Zortrax,M300 Dual,Review,258,248,238,228,200,172,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Pine HTPLA,Ultimaker,Ultimaker S5 Pro Bundle,Review,258,248,239,229,201,173,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Basil HTPLA,Ultimaker,Ultimaker S5,Review,258,248,240,230,202,174,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Lavender HTPLA,Ultimaker,Ultimaker S3,Review,259,249,241,231,203,175,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Eucalyptus HTPLA,Ultimaker,Ultimaker 2+ Connect,Review,259,249,242,232,204,176,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Cinnamon HTPLA,Ultimaker,Ultimaker 2 Extended+,Review,259,249,243,233,205,177,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Aromatic Peppermint HTPLA,Ultimaker,Ultimaker 2+,Review,259,249,245,235,206,177,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Polycarbonate-ABS Alloy,Ultimaker,Ultimaker Original+,Review,260,250,246,236,207,178,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Polycarbonate-ABS Alloy Carbon Fiber,Ultimaker,Ultimaker 3,Review,260,250,247,237,208,179,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Crystal Clear PLA,Prusa,Original Prusa i3 MK3,Review,260,250,248,238,209,180,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Glitter Flake HTPLA,Prusa,Original Prusa i3 MK3S,Review,260,250,249,239,210,181,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,Galactic Empire Imperial Gray HTPLA,Prusa,Original Prusa i3 MK3S+,Review,260,250,250,240,211,182,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Proto-Pasta,The Original Carbon Fiber PLA,Prusa,Original Prusa Mini,Review,261,251,251,241,212,183,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PLA,Prusa,Original Prusa i3 MK2,Review,261,251,253,243,213,183,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PETG,Prusa,Original Prusa i3 MK2S,Review,261,251,254,244,214,184,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series ABS,Prusa,Original Prusa i3 MK2.5,Review,261,251,255,245,215,185,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PRO Series PLA,AnkerMake,M5,Review,262,252,256,246,216,186,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PRO Series PETG,AnkerMake,M5C,Review,262,252,257,247,217,187,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Nylon,Anycubic,Kobra 2,Review,262,252,258,248,218,188,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Flexible TPU,Anycubic,Kobra 2 Max,Review,262,252,260,250,219,188,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PVA,Anycubic,Kobra 2 Neo,Review,263,253,261,251,220,189,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series HIPS,Anycubic,Kobra 2 Plus,Review,263,253,262,252,221,190,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series ASA,Anycubic,Kobra 2 Pro,Review,263,253,263,253,222,191,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series PC ,COMGROW,T500,Review,263,253,264,254,223,192,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series CF-Nylon (Carbon Fiber Nylon),Creality,CR-10 Max,Review,264,254,265,255,224,193,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Fiberglass PETG,Creality,CR-10 SE,Review,264,254,266,256,225,194,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Gypsum-PHA (PLA with gypsum),Creality,CR-10 Smart Pro,Review,264,254,268,258,226,194,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Multicolor PLA,Creality,CR-200B Pro,Review,264,254,269,259,227,195,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Wood PLA,Creality,CR-3040 Pro,Review,265,255,270,260,228,196,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Color Changing PLA,Creality,CR-5 Pro High-​Temp,Review,265,255,271,261,229,197,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro ABS,Creality,CR-​M4,Review,265,255,272,262,230,198,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro ABS-R,Creality,CR-10 V3,Review,265,255,273,263,231,199,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro PETG,Creality,CR-10 Max,Review,266,256,274,264,232,200,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
MatterHackers,MH Build Series Pro Flex (Flexible TPU),Creality,CR-10 SE,Review,266,256,276,266,233,200,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyFil PLA,Creality,CR-10 Smart Pro,Review,266,256,277,267,234,201,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyFil ABS,Creality,CR-200B Pro,Review,266,256,278,268,235,202,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,HDglass PETG,Creality,CR-3040 Pro,Review,267,257,279,269,236,203,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,TitanX ABS,Creality,CR-5 Pro High-​Temp,Review,267,257,280,270,237,204,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,ApolloX ASA,Creality,CR-​M4,Review,267,257,281,271,238,205,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,FlexiFil TPU,Elegoo,Neptune 3 Max,Review,267,257,283,273,239,205,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,Volcano PLA,Elegoo,Neptune 3 Plus,Review,268,258,284,274,240,206,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,StoneFil,Elegoo,Neptune 3 Pro,Review,268,258,285,275,241,207,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,MetalFil,Elegoo,Neptune 4,Review,268,258,286,276,242,208,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,CarbonFil,Elegoo,Neptune 4 Max,Review,268,258,287,277,243,209,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,WoodFil,Elegoo,Neptune 4 Plus,Review,268,258,288,278,244,210,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PEEK,Elegoo,Neptune 4 Pro,Review,269,259,289,279,245,211,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PC-ABS,FlashForge,Adventurer 3,Review,269,259,291,281,246,211,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PCTG,FlashForge,Adventurer 3 Pro,Review,269,259,292,282,247,212,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,PolyDissolve,FlashForge,Adventurer 4,Review,269,259,293,283,248,213,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyCork,FlashForge,Adventurer 4 Pro,Review,270,260,294,284,249,214,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyWood,FlashForge,Creator 3 Pro,Review,270,260,295,285,250,215,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyMarble,FlashForge,Guider 3,Review,270,260,296,286,251,216,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,EasyCarbon,FLSUN,Super Racer,Review,270,260,298,288,252,216,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formfutura,ReForm,FLSUN,V400,Review,271,261,299,289,253,217,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,PLA,FLSUN,Q5,Review,271,261,300,290,254,218,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,PETG,LDO Motors,Voron 2.4 300,Review,271,261,301,291,255,219,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,TPU,LDO Motors,Voron 2.4 350,Review,271,261,302,292,256,220,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Silk PLA,LDO Motors,Voron Trident 250,Review,272,262,303,293,257,221,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Marble PLA,LDO Motors,Voron Trident 300,Review,272,262,304,294,258,222,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Wood PLA,LDO Motors,Voron V0-S1,Review,272,262,306,296,259,222,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Carbon Fiber PLA,LDO Motors,Voron V0.2-S1,Review,272,262,307,297,260,223,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Rainbow PLA (Multi-Color PLA),MINGDA,Magician Max,Review,273,263,308,298,261,224,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Flex TPU,MINGDA,Magician Pro,Review,273,263,309,299,262,225,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Glitter PLA,MINGDA,Magician X2,Review,273,263,310,300,263,226,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Copper PLA,Qidi Tech,i-Fast,Review,273,263,311,301,264,227,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Priline,Bronze PLA,Qidi Tech,X-CF Pro,Review,274,264,312,302,265,228,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,T-Glase (PETT),Qidi Tech,X-Max 3,Review,274,264,314,304,266,228,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Bridge (Nylon),Qidi Tech,X-Plus 3,Review,274,264,315,305,267,229,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Alloy 910 (Nylon),Qidi Tech,X-Smart 3,Review,274,264,316,306,268,230,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,n-vent (PETT),Snapmaker,Artisan,Review,275,265,317,307,269,231,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Guidel!ne (Nylon),Snapmaker,Artisan 3D Drucker,Review,275,265,318,308,270,232,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,PCTPE (TPE),Snapmaker,J1,Review,275,265,319,309,271,233,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,680 FDA Nylon,Snapmaker,J1s,Review,275,265,321,311,272,233,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,TECH-G (PETT),Snapmaker,Snapmaker 2.0,Review,276,266,322,312,273,234,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,Tritan (Copolyester),Snapmaker,SV01 Pro,Review,276,266,324,314,275,236,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
taulman3D,n-vent T (High-Strength PETT),Sovol,SV04,Review,276,266,325,315,276,237,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
